user_id,variant,segment,started_test,completed_test,viewed_report,purchased,refunded
variant_2949,variant,new,True,True,True,False,False
variant_2950,variant,returning,False,False,False,False,False
variant_2951,variant,new,False,False,False,False,False
variant_2952,variant,returning,False,False,False,False,False
variant_2953,variant,new,False,False,False,False,False
variant_2954,variant,new,True,True,True,True,False
variant_2955,variant,returning,True,True,True,False,False
variant_2956,variant,returning,True,True,True,True,False
variant_2957,variant,new,True,True,True,False,False
variant_2958,variant,returning,True,True,True,False,False
variant_2959,variant,returning,True,True,True,False,False
variant_2960,variant,returning,True,True,True,False,False
variant_2961,variant,new,True,False,False,False,False
variant_2962,variant,new,True,False,False,False,False
variant_2963,variant,returning,True,True,True,False,False
variant_2964,variant,returning,False,False,False,False,False
variant_2965,variant,new,True,True,True,True,False
variant_2966,variant,new,True,False,False,False,False
variant_2967,variant,new,True,True,True,False,False
variant_2968,variant,new,True,True,True,False,False
variant_2969,variant,new,True,True,True,True,False
variant_2970,variant,returning,False,False,False,False,False
variant_2971,variant,returning,True,False,False,False,False
variant_2972,variant,returning,False,False,False,False,False
variant_2973,variant,returning,True,True,True,False,False
variant_2974,variant,new,True,True,True,False,False
variant_2975,variant,returning,True,True,True,False,False
variant_2976,variant,returning,True,True,True,True,False
variant_2977,variant,returning,True,True,True,False,False
variant_2978,variant,new,True,True,True,False,False
variant_2979,variant,returning,True,True,True,False,False
variant_2980,variant,new,True,True,True,False,False
variant_2981,variant,new,True,False,False,False,False
variant_2982,variant,new,True,False,False,False,False
variant_2983,variant,new,True,True,False,False,False
variant_2984,variant,returning,True,False,False,False,False
variant_2985,variant,new,True,True,True,False,False
variant_2986,variant,new,True,True,False,False,False
variant_2987,variant,returning,True,True,False,False,False
variant_2988,variant,returning,True,True,True,False,False
variant_2989,variant,new,True,False,False,False,False
variant_2990,variant,new,True,True,True,True,False
variant_2991,variant,new,True,True,True,False,False
variant_2992,variant,returning,True,True,True,False,False
variant_2993,variant,returning,True,True,True,False,False
variant_2994,variant,new,True,True,True,False,False
variant_2995,variant,returning,True,True,True,False,False
variant_2996,variant,returning,True,False,False,False,False
variant_2997,variant,returning,True,True,True,False,False
variant_2998,variant,new,True,True,True,False,False
variant_2999,variant,returning,False,False,False,False,False
variant_3000,variant,new,False,False,False,False,False
variant_3001,variant,new,True,True,True,False,False
variant_3002,variant,new,False,False,False,False,False
variant_3003,variant,new,True,True,True,False,False
variant_3004,variant,new,True,True,True,False,False
variant_3005,variant,new,False,False,False,False,False
variant_3006,variant,new,False,False,False,False,False
variant_3007,variant,new,False,False,False,False,False
variant_3008,variant,returning,False,False,False,False,False
variant_3009,variant,returning,True,True,True,False,False
variant_3010,variant,new,False,False,False,False,False
variant_3011,variant,new,True,True,True,False,False
variant_3012,variant,new,True,True,True,False,False
variant_3013,variant,returning,True,True,True,False,False
variant_3014,variant,returning,True,True,True,False,False
variant_3015,variant,new,True,True,True,False,False
variant_3016,variant,returning,True,True,True,True,False
variant_3017,variant,returning,True,True,True,False,False
variant_3018,variant,returning,True,True,True,False,False
variant_3019,variant,returning,True,False,False,False,False
variant_3020,variant,new,True,True,True,True,False
variant_3021,variant,returning,True,True,True,False,False
variant_3022,variant,returning,False,False,False,False,False
variant_3023,variant,returning,True,True,False,False,False
variant_3024,variant,returning,True,True,True,True,False
variant_3025,variant,returning,False,False,False,False,False
variant_3026,variant,returning,False,False,False,False,False
variant_3027,variant,new,True,False,False,False,False
variant_3028,variant,new,True,True,False,False,False
variant_3029,variant,returning,True,True,False,False,False
variant_3030,variant,returning,False,False,False,False,False
variant_3031,variant,new,False,False,False,False,False
variant_3032,variant,new,False,False,False,False,False
variant_3033,variant,returning,False,False,False,False,False
variant_3034,variant,new,True,False,False,False,False
variant_3035,variant,new,True,True,True,False,False
variant_3036,variant,returning,True,True,True,True,False
variant_3037,variant,new,True,True,True,False,False
variant_3038,variant,new,True,True,True,False,False
variant_3039,variant,returning,True,True,True,False,False
variant_3040,variant,returning,True,True,True,False,False
variant_3041,variant,new,False,False,False,False,False
variant_3042,variant,new,True,False,False,False,False
variant_3043,variant,new,False,False,False,False,False
variant_3044,variant,returning,False,False,False,False,False
variant_3045,variant,new,True,False,False,False,False
variant_3046,variant,new,True,True,True,False,False
variant_3047,variant,returning,True,True,True,False,False
variant_3048,variant,returning,False,False,False,False,False
variant_3049,variant,new,True,True,True,False,False
variant_3050,variant,new,True,True,True,False,False
variant_3051,variant,returning,True,True,True,False,False
variant_3052,variant,new,False,False,False,False,False
variant_3053,variant,returning,True,True,True,True,False
variant_3054,variant,new,True,True,True,False,False
variant_3055,variant,new,True,True,True,False,False
variant_3056,variant,new,True,True,True,False,False
variant_3057,variant,new,False,False,False,False,False
variant_3058,variant,returning,True,True,True,False,False
variant_3059,variant,returning,False,False,False,False,False
variant_3060,variant,returning,True,True,True,False,False
variant_3061,variant,returning,True,True,True,False,False
variant_3062,variant,new,True,True,True,False,False
variant_3063,variant,returning,True,False,False,False,False
variant_3064,variant,returning,True,True,True,True,False
variant_3065,variant,new,True,True,True,False,False
variant_3066,variant,returning,False,False,False,False,False
variant_3067,variant,returning,False,False,False,False,False
variant_3068,variant,new,True,True,True,True,False
variant_3069,variant,new,True,True,True,False,False
variant_3070,variant,new,False,False,False,False,False
variant_3071,variant,returning,True,False,False,False,False
variant_3072,variant,returning,True,True,True,False,False
variant_3073,variant,returning,True,True,True,True,False
variant_3074,variant,returning,True,True,True,False,False
variant_3075,variant,new,True,True,True,False,False
variant_3076,variant,returning,True,True,True,True,False
variant_3077,variant,new,True,True,True,False,False
variant_3078,variant,returning,True,True,True,False,False
variant_3079,variant,new,True,True,True,False,False
variant_3080,variant,new,True,True,True,False,False
variant_3081,variant,new,True,True,True,False,False
variant_3082,variant,new,False,False,False,False,False
variant_3083,variant,new,True,True,True,False,False
variant_3084,variant,new,True,True,True,False,False
variant_3085,variant,returning,True,True,True,True,False
variant_3086,variant,returning,True,True,True,False,False
variant_3087,variant,new,True,False,False,False,False
variant_3088,variant,new,True,True,True,False,False
variant_3089,variant,new,True,False,False,False,False
variant_3090,variant,returning,True,True,True,True,False
variant_3091,variant,returning,True,True,True,False,False
variant_3092,variant,returning,True,True,True,False,False
variant_3093,variant,new,False,False,False,False,False
